model,benchmark,problem_id,held_out_block,selected_action,selected_action_label,selector_value,full_value,random_all6_value,random_removal_value,correctness_heuristic_action,correctness_heuristic_label,correctness_heuristic_value,hindsight_action,hindsight_value,selector_fullA_action,selector_fullA_value,selector_fullB_action,selector_fullB_value,proposal_correctness
oss,omni_16k,p_7b87622ea3223747,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_7b87622ea3223747,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_7b87622ea3223747,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_4f4245a9aab3d5fc,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_4f4245a9aab3d5fc,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_4f4245a9aab3d5fc,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_4f4245a9aab3d5fc,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_4f4245a9aab3d5fc,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_deaa1b172a29359e,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_deaa1b172a29359e,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_deaa1b172a29359e,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_deaa1b172a29359e,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_deaa1b172a29359e,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_19300ba4e5f0cc6e,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_19300ba4e5f0cc6e,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_19300ba4e5f0cc6e,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_19300ba4e5f0cc6e,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_19300ba4e5f0cc6e,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_2a47524cfd974029,0,0,full,0.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,3,1.0,0,0.0,0,0.0,"[0, 1, 0, 1, 1]"
oss,omni_16k,p_2a47524cfd974029,1,3,remove_h2,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,3,0.0,3,0.0,"[0, 1, 0, 1, 1]"
oss,omni_16k,p_2a47524cfd974029,2,3,remove_h2,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,3,0.0,3,0.0,"[0, 1, 0, 1, 1]"
oss,omni_16k,p_2a47524cfd974029,3,3,remove_h2,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,3,0.0,3,0.0,"[0, 1, 0, 1, 1]"
oss,omni_16k,p_2a47524cfd974029,4,3,remove_h2,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,3,0.0,3,0.0,"[0, 1, 0, 1, 1]"
oss,omni_16k,p_68bb19cf12cf8caa,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_68bb19cf12cf8caa,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_68bb19cf12cf8caa,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_68bb19cf12cf8caa,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_68bb19cf12cf8caa,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_2286bb9cd762e3a2,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_2286bb9cd762e3a2,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_2286bb9cd762e3a2,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_2286bb9cd762e3a2,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_2286bb9cd762e3a2,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_5726e5b5d2de4d27,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 1]"
oss,omni_16k,p_5726e5b5d2de4d27,1,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 1]"
oss,omni_16k,p_5726e5b5d2de4d27,2,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 1]"
oss,omni_16k,p_5726e5b5d2de4d27,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 1]"
oss,omni_16k,p_5726e5b5d2de4d27,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 0, 1]"
oss,omni_16k,p_ceae95a7c3ec03ea,0,1,remove_h0,1.0,0.5,0.5833333333333334,0.6,0,full,0.5,1,1.0,1,1.0,0,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_ceae95a7c3ec03ea,1,1,remove_h0,1.0,0.5,0.5833333333333334,0.6,0,full,0.5,1,1.0,0,0.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_ceae95a7c3ec03ea,2,1,remove_h0,1.0,1.0,0.6666666666666666,0.6,0,full,1.0,0,1.0,1,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_ceae95a7c3ec03ea,3,1,remove_h0,1.0,1.0,0.6666666666666666,0.6,0,full,1.0,0,1.0,1,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_ceae95a7c3ec03ea,4,1,remove_h0,1.0,1.0,0.6666666666666666,0.6,0,full,1.0,0,1.0,1,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_fdf687a89708dc10,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_fdf687a89708dc10,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_fdf687a89708dc10,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_fdf687a89708dc10,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_fdf687a89708dc10,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_488865b410a5902c,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_488865b410a5902c,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_488865b410a5902c,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_488865b410a5902c,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_488865b410a5902c,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_0871ea93f084109f,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 0]"
oss,omni_16k,p_0871ea93f084109f,1,0,full,0.5,0.5,0.08333333333333333,0.0,1,remove_h0,0.0,0,0.5,0,1.0,0,0.0,"[0, 1, 0, 0, 0]"
oss,omni_16k,p_0871ea93f084109f,2,0,full,0.5,0.5,0.08333333333333333,0.0,1,remove_h0,0.0,0,0.5,0,1.0,0,0.0,"[0, 1, 0, 0, 0]"
oss,omni_16k,p_0871ea93f084109f,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 0]"
oss,omni_16k,p_0871ea93f084109f,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 1, 0, 0, 0]"
oss,omni_16k,p_6e6c853b4c16eba5,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_6e6c853b4c16eba5,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_6e6c853b4c16eba5,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_6e6c853b4c16eba5,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_6e6c853b4c16eba5,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_6013e61df3c755f5,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 1, 1, 1]"
oss,omni_16k,p_6013e61df3c755f5,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 1, 1, 1]"
oss,omni_16k,p_6013e61df3c755f5,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 1, 1, 1]"
oss,omni_16k,p_6013e61df3c755f5,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 1, 1, 1]"
oss,omni_16k,p_6013e61df3c755f5,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 1, 1, 1]"
oss,omni_16k,p_dbc52c0023f65446,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_dbc52c0023f65446,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_dbc52c0023f65446,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_dbc52c0023f65446,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_dbc52c0023f65446,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_d4f14367c6ef7544,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_d4f14367c6ef7544,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_d4f14367c6ef7544,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_d4f14367c6ef7544,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_d4f14367c6ef7544,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_e1d69d1de06843f8,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_e1d69d1de06843f8,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_e1d69d1de06843f8,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_e1d69d1de06843f8,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_e1d69d1de06843f8,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_b7d90c370c87cab8,0,2,remove_h1,1.0,1.0,0.6666666666666666,0.6,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_b7d90c370c87cab8,1,2,remove_h1,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,2,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_b7d90c370c87cab8,2,0,full,0.5,0.5,0.75,0.8,0,full,0.5,2,1.0,0,1.0,0,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_b7d90c370c87cab8,3,2,remove_h1,0.0,1.0,0.3333333333333333,0.2,0,full,1.0,0,1.0,2,0.0,2,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_b7d90c370c87cab8,4,0,full,0.0,0.0,0.6666666666666666,0.8,0,full,0.0,2,1.0,0,0.0,0,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3a3fe113e178ccc9,0,5,remove_h4,0.0,0.0,0.0,0.0,0,full,0.0,0,0.0,0,0.0,5,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3a3fe113e178ccc9,1,5,remove_h4,1.0,0.5,0.4166666666666667,0.4,0,full,0.5,3,1.0,0,1.0,5,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3a3fe113e178ccc9,2,5,remove_h4,1.0,0.5,0.4166666666666667,0.4,0,full,0.5,1,1.0,0,1.0,5,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3a3fe113e178ccc9,3,5,remove_h4,1.0,1.0,0.3333333333333333,0.2,0,full,1.0,0,1.0,0,1.0,5,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3a3fe113e178ccc9,4,5,remove_h4,1.0,0.5,0.4166666666666667,0.4,0,full,0.5,3,1.0,0,1.0,5,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_95552397bc6dd4b9,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_95552397bc6dd4b9,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_95552397bc6dd4b9,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_95552397bc6dd4b9,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_95552397bc6dd4b9,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_56639d4cff27cf97,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_56639d4cff27cf97,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_56639d4cff27cf97,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_56639d4cff27cf97,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_56639d4cff27cf97,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_8f9c961d1ee136f9,0,3,remove_h2,0.0,0.5,0.4166666666666667,0.4,3,remove_h2,0.0,1,1.0,3,0.0,3,0.0,"[1, 1, 0, 1, 1]"
oss,omni_16k,p_8f9c961d1ee136f9,1,3,remove_h2,1.0,0.0,0.3333333333333333,0.4,3,remove_h2,1.0,3,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,omni_16k,p_8f9c961d1ee136f9,2,3,remove_h2,1.0,0.0,0.6666666666666666,0.8,3,remove_h2,1.0,2,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,omni_16k,p_8f9c961d1ee136f9,3,3,remove_h2,1.0,0.0,0.5,0.6,3,remove_h2,1.0,3,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,omni_16k,p_8f9c961d1ee136f9,4,3,remove_h2,1.0,0.0,0.3333333333333333,0.4,3,remove_h2,1.0,2,1.0,3,1.0,3,1.0,"[1, 1, 0, 1, 1]"
oss,omni_16k,p_5a3baf1f609bb6ad,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_5a3baf1f609bb6ad,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_5a3baf1f609bb6ad,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_5a3baf1f609bb6ad,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_5a3baf1f609bb6ad,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_29a7c9d6d7ccb74c,0,0,full,0.0,0.0,0.0,0.0,2,remove_h1,0.0,0,0.0,0,0.0,0,0.0,"[1, 0, 0, 0, 0]"
oss,omni_16k,p_29a7c9d6d7ccb74c,1,0,full,0.0,0.0,0.0,0.0,2,remove_h1,0.0,0,0.0,0,0.0,0,0.0,"[1, 0, 0, 0, 0]"
oss,omni_16k,p_29a7c9d6d7ccb74c,2,0,full,0.0,0.0,0.0,0.0,2,remove_h1,0.0,0,0.0,0,0.0,0,0.0,"[1, 0, 0, 0, 0]"
oss,omni_16k,p_29a7c9d6d7ccb74c,3,0,full,0.0,0.0,0.0,0.0,2,remove_h1,0.0,0,0.0,0,0.0,0,0.0,"[1, 0, 0, 0, 0]"
oss,omni_16k,p_29a7c9d6d7ccb74c,4,0,full,0.0,0.0,0.0,0.0,2,remove_h1,0.0,0,0.0,0,0.0,0,0.0,"[1, 0, 0, 0, 0]"
oss,omni_16k,p_1241f0b3e42b8f19,0,3,remove_h2,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,3,1.0,0,0.0,3,1.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_1241f0b3e42b8f19,1,3,remove_h2,1.0,0.5,0.25,0.2,1,remove_h0,0.0,3,1.0,0,1.0,3,1.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_1241f0b3e42b8f19,2,3,remove_h2,0.0,0.5,0.4166666666666667,0.4,1,remove_h0,1.0,1,1.0,3,0.0,3,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_1241f0b3e42b8f19,3,3,remove_h2,0.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,2,1.0,0,0.0,3,0.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_1241f0b3e42b8f19,4,3,remove_h2,1.0,0.5,0.4166666666666667,0.4,1,remove_h0,0.0,3,1.0,0,1.0,3,1.0,"[0, 0, 0, 0, 1]"
oss,omni_16k,p_32eeb8761f7b54f0,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_32eeb8761f7b54f0,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_32eeb8761f7b54f0,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_32eeb8761f7b54f0,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_32eeb8761f7b54f0,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3481c68c7eb11bd0,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3481c68c7eb11bd0,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3481c68c7eb11bd0,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3481c68c7eb11bd0,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_3481c68c7eb11bd0,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_8840fd7eb8a55e95,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_8840fd7eb8a55e95,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_8840fd7eb8a55e95,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_8840fd7eb8a55e95,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_8840fd7eb8a55e95,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
oss,omni_16k,p_914b5d4e5ab161d7,0,1,remove_h0,0.0,0.5,0.25,0.2,0,full,0.5,3,1.0,1,0.0,1,0.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_914b5d4e5ab161d7,1,1,remove_h0,1.0,0.5,0.5833333333333334,0.6,0,full,0.5,1,1.0,1,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_914b5d4e5ab161d7,2,1,remove_h0,1.0,0.5,0.4166666666666667,0.4,0,full,0.5,1,1.0,0,0.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_914b5d4e5ab161d7,3,1,remove_h0,1.0,0.0,0.5,0.6,0,full,0.0,1,1.0,0,0.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_914b5d4e5ab161d7,4,1,remove_h0,1.0,0.5,0.4166666666666667,0.4,0,full,0.5,1,1.0,1,1.0,1,1.0,"[1, 1, 1, 1, 1]"
oss,omni_16k,p_4f93097d697c130c,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 1, 0]"
oss,omni_16k,p_4f93097d697c130c,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 1, 0]"
oss,omni_16k,p_4f93097d697c130c,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 1, 0]"
oss,omni_16k,p_4f93097d697c130c,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 1, 0]"
oss,omni_16k,p_4f93097d697c130c,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 1, 0]"
oss,omni_16k,p_087acce1fc1eaeb8,0,0,full,0.0,0.0,0.0,0.0,0,full,0.0,0,0.0,0,0.0,0,0.0,"[1, 1, 1, 1, 1]"
